instance,method,run,seed,runtime_sec,vehicles,distance,q_states,visited_states,trace_json
r101.txt,MAS,5,5,4195.2563038999215,24.0,1964.8565542989693,,,"[{""elapsed_sec"": 240.10607609990984, ""vehicles"": 29, ""distance"": 2196.871644949176}, {""elapsed_sec"": 470.7606998998672, ""vehicles"": 29, ""distance"": 2196.871644949176}, {""elapsed_sec"": 692.8957080000546, ""vehicles"": 28, ""distance"": 2374.799632978435}, {""elapsed_sec"": 912.1994344999548, ""vehicles"": 27, ""distance"": 2320.4508431867425}, {""elapsed_sec"": 1124.9720672999974, ""vehicles"": 26, ""distance"": 2092.9660071414096}, {""elapsed_sec"": 1338.2874471000396, ""vehicles"": 24, ""distance"": 2137.77974323941}, {""elapsed_sec"": 1540.5319097000174, ""vehicles"": 24, ""distance"": 2102.8273478541996}, {""elapsed_sec"": 1743.7576279998757, ""vehicles"": 24, ""distance"": 2026.4474262106921}, {""elapsed_sec"": 1945.7710424000397, ""vehicles"": 24, ""distance"": 1971.1409101713796}, {""elapsed_sec"": 2151.602846099995, ""vehicles"": 24, ""distance"": 1971.1409101713796}, {""elapsed_sec"": 2355.7667380999774, ""vehicles"": 24, ""distance"": 1964.8565542989693}, {""elapsed_sec"": 2567.2180699999444, ""vehicles"": 24, ""distance"": 1964.8565542989693}, {""elapsed_sec"": 2769.5334504998755, ""vehicles"": 24, ""distance"": 1964.8565542989693}, {""elapsed_sec"": 2972.0835041999817, ""vehicles"": 24, ""distance"": 1964.8565542989693}, {""elapsed_sec"": 3177.359440699918, ""vehicles"": 24, ""distance"": 1964.8565542989693}, {""elapsed_sec"": 3379.2635397999547, ""vehicles"": 24, ""distance"": 1964.8565542989693}, {""elapsed_sec"": 3582.9611600998323, ""vehicles"": 24, ""distance"": 1964.8565542989693}, {""elapsed_sec"": 3786.5406190999784, ""vehicles"": 24, ""distance"": 1964.8565542989693}, {""elapsed_sec"": 3989.930095099844, ""vehicles"": 24, ""distance"": 1964.8565542989693}, {""elapsed_sec"": 4195.256301699905, ""vehicles"": 24, ""distance"": 1964.8565542989693}, {""elapsed_sec"": 4195.2563038999215, ""vehicles"": 24, ""distance"": 1964.8565542989693}]"
r101.txt,MAS,6,6,4178.180610200157,24.0,1906.6518803315423,,,"[{""elapsed_sec"": 247.14005020004697, ""vehicles"": 29, ""distance"": 2408.098210541036}, {""elapsed_sec"": 467.0945104002021, ""vehicles"": 27, ""distance"": 2115.846207118708}, {""elapsed_sec"": 683.8638573000208, ""vehicles"": 27, ""distance"": 2115.846207118708}, {""elapsed_sec"": 896.6332614000421, ""vehicles"": 26, ""distance"": 2102.966033631296}, {""elapsed_sec"": 1110.5990875000134, ""vehicles"": 25, ""distance"": 1978.4827482577684}, {""elapsed_sec"": 1321.1441695000976, ""vehicles"": 25, ""distance"": 1978.4827482577684}, {""elapsed_sec"": 1527.014891800005, ""vehicles"": 25, ""distance"": 1940.109530090753}, {""elapsed_sec"": 1735.0418988000602, ""vehicles"": 24, ""distance"": 1945.7464338575542}, {""elapsed_sec"": 1937.2755899000913, ""vehicles"": 24, ""distance"": 1942.0169556694966}, {""elapsed_sec"": 2139.614124600077, ""vehicles"": 24, ""distance"": 1942.0169556694966}, {""elapsed_sec"": 2343.4932701000944, ""vehicles"": 24, ""distance"": 1942.0169556694966}, {""elapsed_sec"": 2549.7302729000803, ""vehicles"": 24, ""distance"": 1942.0169556694966}, {""elapsed_sec"": 2755.6496472000144, ""vehicles"": 24, ""distance"": 1942.0169556694966}, {""elapsed_sec"": 2965.2561937000137, ""vehicles"": 24, ""distance"": 1928.055977728821}, {""elapsed_sec"": 3166.195319300052, ""vehicles"": 24, ""distance"": 1922.8613420849736}, {""elapsed_sec"": 3374.362211700063, ""vehicles"": 24, ""distance"": 1906.6518803315423}, {""elapsed_sec"": 3574.68383600004, ""vehicles"": 24, ""distance"": 1906.6518803315423}, {""elapsed_sec"": 3777.2140434000175, ""vehicles"": 24, ""distance"": 1906.6518803315423}, {""elapsed_sec"": 3977.0082639001776, ""vehicles"": 24, ""distance"": 1906.6518803315423}, {""elapsed_sec"": 4178.180608200142, ""vehicles"": 24, ""distance"": 1906.6518803315423}, {""elapsed_sec"": 4178.180610200157, ""vehicles"": 24, ""distance"": 1906.6518803315423}]"
r101.txt,MAS,7,7,4171.438084400026,24.0,1849.0822553926282,,,"[{""elapsed_sec"": 243.84315229998901, ""vehicles"": 31, ""distance"": 2340.308816651604}, {""elapsed_sec"": 470.29835529997945, ""vehicles"": 30, ""distance"": 2136.6796358364777}, {""elapsed_sec"": 691.6723177998792, ""vehicles"": 27, ""distance"": 2094.3260752777096}, {""elapsed_sec"": 900.7932938998565, ""vehicles"": 26, ""distance"": 2054.4038694741666}, {""elapsed_sec"": 1113.4984120998997, ""vehicles"": 26, ""distance"": 2030.5091790760107}, {""elapsed_sec"": 1322.8268692998681, ""vehicles"": 25, ""distance"": 2164.025362829385}, {""elapsed_sec"": 1528.932550800033, ""vehicles"": 25, ""distance"": 2164.025362829385}, {""elapsed_sec"": 1734.9787071999162, ""vehicles"": 25, ""distance"": 2164.025362829385}, {""elapsed_sec"": 1943.5443799998611, ""vehicles"": 25, ""distance"": 2047.0030210215523}, {""elapsed_sec"": 2148.2677781998646, ""vehicles"": 24, ""distance"": 1959.7724715885408}, {""elapsed_sec"": 2355.5249681998976, ""vehicles"": 24, ""distance"": 1959.7724715885408}, {""elapsed_sec"": 2559.218427499989, ""vehicles"": 24, ""distance"": 1959.7724715885408}, {""elapsed_sec"": 2765.2760310999583, ""vehicles"": 24, ""distance"": 1959.7724715885408}, {""elapsed_sec"": 2966.3569225999527, ""vehicles"": 24, ""distance"": 1883.8443525112482}, {""elapsed_sec"": 3168.9159557998646, ""vehicles"": 24, ""distance"": 1883.8443525112482}, {""elapsed_sec"": 3373.4051856999286, ""vehicles"": 24, ""distance"": 1864.6020299663846}, {""elapsed_sec"": 3573.0055213999003, ""vehicles"": 24, ""distance"": 1849.0822553926282}, {""elapsed_sec"": 3772.7297832998447, ""vehicles"": 24, ""distance"": 1849.0822553926282}, {""elapsed_sec"": 3972.8431557998993, ""vehicles"": 24, ""distance"": 1849.0822553926282}, {""elapsed_sec"": 4171.438082299894, ""vehicles"": 24, ""distance"": 1849.0822553926282}, {""elapsed_sec"": 4171.438084400026, ""vehicles"": 24, ""distance"": 1849.0822553926282}]"
r101.txt,MAS,8,8,4377.997009000042,25.0,1913.7694225019625,,,"[{""elapsed_sec"": 249.21981580019929, ""vehicles"": 28, ""distance"": 2216.3956196469494}, {""elapsed_sec"": 471.6596391000785, ""vehicles"": 26, ""distance"": 2137.208656113558}, {""elapsed_sec"": 700.6192630999722, ""vehicles"": 26, ""distance"": 2136.778294673184}, {""elapsed_sec"": 930.480607500067, ""vehicles"": 26, ""distance"": 2099.8715394097717}, {""elapsed_sec"": 1146.1376311001368, ""vehicles"": 26, ""distance"": 1976.9462703810063}, {""elapsed_sec"": 1366.1343239000998, ""vehicles"": 25, ""distance"": 1998.9878743310633}, {""elapsed_sec"": 1585.0949407001026, ""vehicles"": 25, ""distance"": 1998.9878743310633}, {""elapsed_sec"": 1804.872478300007, ""vehicles"": 25, ""distance"": 1997.890199080692}, {""elapsed_sec"": 2020.2557793001179, ""vehicles"": 25, ""distance"": 1940.3720827980933}, {""elapsed_sec"": 2233.802240499994, ""vehicles"": 25, ""distance"": 1940.3720827980933}, {""elapsed_sec"": 2447.2168342000805, ""vehicles"": 25, ""distance"": 1940.3720827980933}, {""elapsed_sec"": 2662.656208000146, ""vehicles"": 25, ""distance"": 1940.3720827980933}, {""elapsed_sec"": 2874.1672118999995, ""vehicles"": 25, ""distance"": 1940.3720827980933}, {""elapsed_sec"": 3088.050996300066, ""vehicles"": 25, ""distance"": 1913.7694225019625}, {""elapsed_sec"": 3303.038398400182, ""vehicles"": 25, ""distance"": 1913.7694225019625}, {""elapsed_sec"": 3518.2111389001366, ""vehicles"": 25, ""distance"": 1913.7694225019625}, {""elapsed_sec"": 3732.359099100111, ""vehicles"": 25, ""distance"": 1913.7694225019625}, {""elapsed_sec"": 3950.7082625001203, ""vehicles"": 25, ""distance"": 1913.7694225019625}, {""elapsed_sec"": 4163.704133900115, ""vehicles"": 25, ""distance"": 1913.7694225019625}, {""elapsed_sec"": 4377.997006900143, ""vehicles"": 25, ""distance"": 1913.7694225019625}, {""elapsed_sec"": 4377.997009000042, ""vehicles"": 25, ""distance"": 1913.7694225019625}]"
r101.txt,MAS,9,9,4408.71755359997,24.0,2121.4348526638946,,,"[{""elapsed_sec"": 240.87038010009564, ""vehicles"": 27, ""distance"": 2229.403836548286}, {""elapsed_sec"": 466.65475420001894, ""vehicles"": 27, ""distance"": 2078.9566815761787}, {""elapsed_sec"": 687.917795300018, ""vehicles"": 26, ""distance"": 2069.3712999073496}, {""elapsed_sec"": 913.5643196001183, ""vehicles"": 26, ""distance"": 2041.4132916767855}, {""elapsed_sec"": 1139.1349160999525, ""vehicles"": 26, ""distance"": 2011.4923697639163}, {""elapsed_sec"": 1353.0752868000418, ""vehicles"": 25, ""distance"": 2025.1163817129677}, {""elapsed_sec"": 1565.0284162000753, ""vehicles"": 25, ""distance"": 2025.1163817129677}, {""elapsed_sec"": 1787.5772460999433, ""vehicles"": 25, ""distance"": 2005.3320788738724}, {""elapsed_sec"": 2001.0609895000234, ""vehicles"": 25, ""distance"": 1981.0847218111044}, {""elapsed_sec"": 2223.5791394000407, ""vehicles"": 25, ""distance"": 1981.0847218111044}, {""elapsed_sec"": 2441.572100999998, ""vehicles"": 25, ""distance"": 1981.0847218111044}, {""elapsed_sec"": 2656.876905699959, ""vehicles"": 25, ""distance"": 1981.0847218111044}, {""elapsed_sec"": 2872.2569641999435, ""vehicles"": 25, ""distance"": 1981.0847218111044}, {""elapsed_sec"": 3092.955276200082, ""vehicles"": 25, ""distance"": 1981.0847218111044}, {""elapsed_sec"": 3309.755320600001, ""vehicles"": 25, ""distance"": 1981.0847218111044}, {""elapsed_sec"": 3533.3398120000493, ""vehicles"": 25, ""distance"": 1981.0847218111044}, {""elapsed_sec"": 3748.8140692999586, ""vehicles"": 24, ""distance"": 2121.4348526638946}, {""elapsed_sec"": 3967.8294224001, ""vehicles"": 24, ""distance"": 2121.4348526638946}, {""elapsed_sec"": 4192.481320500141, ""vehicles"": 24, ""distance"": 2121.4348526638946}, {""elapsed_sec"": 4408.717547300039, ""vehicles"": 24, ""distance"": 2121.4348526638946}, {""elapsed_sec"": 4408.71755359997, ""vehicles"": 24, ""distance"": 2121.4348526638946}]"
r101.txt,MAS,10,10,4269.69984799996,26.0,1984.755227206197,,,"[{""elapsed_sec"": 245.82529409998097, ""vehicles"": 30, ""distance"": 2235.0475811517213}, {""elapsed_sec"": 463.24924769997597, ""vehicles"": 27, ""distance"": 2225.341275794819}, {""elapsed_sec"": 677.2343255998567, ""vehicles"": 27, ""distance"": 2225.341275794819}, {""elapsed_sec"": 892.3345212000422, ""vehicles"": 27, ""distance"": 2177.21357963228}, {""elapsed_sec"": 1107.1501728999428, ""vehicles"": 27, ""distance"": 2121.4879138397027}, {""elapsed_sec"": 1321.222544600023, ""vehicles"": 27, ""distance"": 2121.4879138397027}, {""elapsed_sec"": 1533.804017300019, ""vehicles"": 26, ""distance"": 2114.0891209101774}, {""elapsed_sec"": 1743.972294599982, ""vehicles"": 26, ""distance"": 2114.0891209101774}, {""elapsed_sec"": 1953.1729692998342, ""vehicles"": 26, ""distance"": 2114.0891209101774}, {""elapsed_sec"": 2162.6272924998775, ""vehicles"": 26, ""distance"": 2114.0891209101774}, {""elapsed_sec"": 2374.3484858998563, ""vehicles"": 26, ""distance"": 2114.0891209101774}, {""elapsed_sec"": 2588.7837656999473, ""vehicles"": 26, ""distance"": 2082.0654962858966}, {""elapsed_sec"": 2797.940654499922, ""vehicles"": 26, ""distance"": 2076.0434059982313}, {""elapsed_sec"": 3008.249751599971, ""vehicles"": 26, ""distance"": 2035.8487114228312}, {""elapsed_sec"": 3218.3810137999244, ""vehicles"": 26, ""distance"": 2034.798172706943}, {""elapsed_sec"": 3430.9159615999088, ""vehicles"": 26, ""distance"": 2029.7430775039982}, {""elapsed_sec"": 3641.2594091999345, ""vehicles"": 26, ""distance"": 2029.7430775039982}, {""elapsed_sec"": 3850.6659649999347, ""vehicles"": 26, ""distance"": 2029.7430775039982}, {""elapsed_sec"": 4059.8947803999763, ""vehicles"": 26, ""distance"": 2013.4345138349488}, {""elapsed_sec"": 4269.699845599942, ""vehicles"": 26, ""distance"": 1984.755227206197}, {""elapsed_sec"": 4269.69984799996, ""vehicles"": 26, ""distance"": 1984.755227206197}]"
r102.txt,MAS,1,1,3961.826656999998,21.0,1796.3961712144683,,,"[{""elapsed_sec"": 219.06912270002067, ""vehicles"": 24, ""distance"": 2100.2059781266325}, {""elapsed_sec"": 426.7546108998358, ""vehicles"": 24, ""distance"": 2100.2059781266325}, {""elapsed_sec"": 625.248087399872, ""vehicles"": 22, ""distance"": 1845.069248163551}, {""elapsed_sec"": 823.8240214998368, ""vehicles"": 22, ""distance"": 1845.069248163551}, {""elapsed_sec"": 1021.7008777998853, ""vehicles"": 22, ""distance"": 1796.232853569648}, {""elapsed_sec"": 1214.3195451998618, ""vehicles"": 22, ""distance"": 1780.8973801187901}, {""elapsed_sec"": 1403.058044299949, ""vehicles"": 21, ""distance"": 2068.9328325851366}, {""elapsed_sec"": 1592.630459500011, ""vehicles"": 21, ""distance"": 2068.9328325851366}, {""elapsed_sec"": 1781.8778947000392, ""vehicles"": 21, ""distance"": 2068.9328325851366}, {""elapsed_sec"": 1969.2814435998444, ""vehicles"": 21, ""distance"": 2006.0722299036574}, {""elapsed_sec"": 2157.963171399897, ""vehicles"": 21, ""distance"": 2006.0722299036574}, {""elapsed_sec"": 2348.499859099975, ""vehicles"": 21, ""distance"": 2006.0722299036574}, {""elapsed_sec"": 2537.8372998998966, ""vehicles"": 21, ""distance"": 1839.3094180236133}, {""elapsed_sec"": 2734.438244299963, ""vehicles"": 21, ""distance"": 1839.3094180236133}, {""elapsed_sec"": 2939.322414299939, ""vehicles"": 21, ""distance"": 1839.3094180236133}, {""elapsed_sec"": 3143.1929714998696, ""vehicles"": 21, ""distance"": 1811.7588642819878}, {""elapsed_sec"": 3348.5350436998997, ""vehicles"": 21, ""distance"": 1811.7588642819878}, {""elapsed_sec"": 3554.301097499905, ""vehicles"": 21, ""distance"": 1811.7588642819878}, {""elapsed_sec"": 3759.382570100017, ""vehicles"": 21, ""distance"": 1796.3961712144683}, {""elapsed_sec"": 3961.826654699864, ""vehicles"": 21, ""distance"": 1796.3961712144683}, {""elapsed_sec"": 3961.826656999998, ""vehicles"": 21, ""distance"": 1796.3961712144683}]"
r102.txt,MAS,2,2,3833.226936900057,19.0,1720.3083050434607,,,"[{""elapsed_sec"": 240.480119000189, ""vehicles"": 24, ""distance"": 2285.4011074624423}, {""elapsed_sec"": 465.3670760001987, ""vehicles"": 22, ""distance"": 1844.4593614675548}, {""elapsed_sec"": 680.5533255001064, ""vehicles"": 21, ""distance"": 1829.3114974437103}, {""elapsed_sec"": 889.1398007001262, ""vehicles"": 20, ""distance"": 1847.2147846856299}, {""elapsed_sec"": 1093.4766104000155, ""vehicles"": 20, ""distance"": 1847.2147846856299}, {""elapsed_sec"": 1296.1411745001096, ""vehicles"": 20, ""distance"": 1779.2073974178295}, {""elapsed_sec"": 1489.7592023001052, ""vehicles"": 20, ""distance"": 1778.6347183685127}, {""elapsed_sec"": 1672.6319462000392, ""vehicles"": 20, ""distance"": 1762.4338076258723}, {""elapsed_sec"": 1853.2088095000945, ""vehicles"": 19, ""distance"": 1893.5594735715847}, {""elapsed_sec"": 2045.1734703001566, ""vehicles"": 19, ""distance"": 1893.5594735715847}, {""elapsed_sec"": 2225.3554895001, ""vehicles"": 19, ""distance"": 1893.5594735715847}, {""elapsed_sec"": 2403.1050341001246, ""vehicles"": 19, ""distance"": 1810.223901674272}, {""elapsed_sec"": 2581.6304277000017, ""vehicles"": 19, ""distance"": 1807.4583156776846}, {""elapsed_sec"": 2760.0032201001886, ""vehicles"": 19, ""distance"": 1807.4583156776846}, {""elapsed_sec"": 2942.5242870000657, ""vehicles"": 19, ""distance"": 1807.4583156776846}, {""elapsed_sec"": 3123.2686511999927, ""vehicles"": 19, ""distance"": 1722.9056065849409}, {""elapsed_sec"": 3300.6496656001545, ""vehicles"": 19, ""distance"": 1722.9056065849409}, {""elapsed_sec"": 3479.402601500042, ""vehicles"": 19, ""distance"": 1720.3083050434607}, {""elapsed_sec"": 3658.034014900215, ""vehicles"": 19, ""distance"": 1720.3083050434607}, {""elapsed_sec"": 3833.2269344001543, ""vehicles"": 19, ""distance"": 1720.3083050434607}, {""elapsed_sec"": 3833.226936900057, ""vehicles"": 19, ""distance"": 1720.3083050434607}]"
r102.txt,MAS,3,3,3837.5300277001224,21.0,1791.7762232686346,,,"[{""elapsed_sec"": 221.92020280007273, ""vehicles"": 24, ""distance"": 2144.1267743993862}, {""elapsed_sec"": 423.39262360008433, ""vehicles"": 22, ""distance"": 1990.3326563000603}, {""elapsed_sec"": 621.9411073999945, ""vehicles"": 22, ""distance"": 1990.3326563000603}, {""elapsed_sec"": 822.8692785000894, ""vehicles"": 22, ""distance"": 1990.3326563000603}, {""elapsed_sec"": 1018.0743661001325, ""vehicles"": 22, ""distance"": 1852.65325845727}, {""elapsed_sec"": 1208.860188800143, ""vehicles"": 22, ""distance"": 1852.65325845727}, {""elapsed_sec"": 1398.0220457001124, ""vehicles"": 22, ""distance"": 1852.65325845727}, {""elapsed_sec"": 1587.6682128000539, ""vehicles"": 22, ""distance"": 1852.65325845727}, {""elapsed_sec"": 1779.9887561001815, ""vehicles"": 22, ""distance"": 1852.65325845727}, {""elapsed_sec"": 1971.0933686001226, ""vehicles"": 21, ""distance"": 1863.8951426852104}, {""elapsed_sec"": 2162.3526985000353, ""vehicles"": 21, ""distance"": 1808.727434265969}, {""elapsed_sec"": 2347.2333814001177, ""vehicles"": 21, ""distance"": 1808.727434265969}, {""elapsed_sec"": 2531.4053213000298, ""vehicles"": 21, ""distance"": 1808.727434265969}, {""elapsed_sec"": 2716.478794200113, ""vehicles"": 21, ""distance"": 1808.727434265969}, {""elapsed_sec"": 2902.7644607999828, ""vehicles"": 21, ""distance"": 1808.727434265969}, {""elapsed_sec"": 3100.0774048999883, ""vehicles"": 21, ""distance"": 1808.727434265969}, {""elapsed_sec"": 3288.0192933999933, ""vehicles"": 21, ""distance"": 1800.71152436272}, {""elapsed_sec"": 3471.8763773001265, ""vehicles"": 21, ""distance"": 1798.2962947459137}, {""elapsed_sec"": 3655.222621000139, ""vehicles"": 21, ""distance"": 1798.2962947459137}, {""elapsed_sec"": 3837.530024900101, ""vehicles"": 21, ""distance"": 1791.7762232686346}, {""elapsed_sec"": 3837.5300277001224, ""vehicles"": 21, ""distance"": 1791.7762232686346}]"
r102.txt,MAS,4,4,3825.7292512001004,20.0,1734.4939923811362,,,"[{""elapsed_sec"": 216.40090149990283, ""vehicles"": 23, ""distance"": 2099.0863146739644}, {""elapsed_sec"": 411.05054259998724, ""vehicles"": 21, ""distance"": 2101.564534547406}, {""elapsed_sec"": 602.1972044999711, ""vehicles"": 21, ""distance"": 2010.853409069286}, {""elapsed_sec"": 792.9328995000105, ""vehicles"": 21, ""distance"": 2010.853409069286}, {""elapsed_sec"": 997.8660188999493, ""vehicles"": 21, ""distance"": 1881.3037977156184}, {""elapsed_sec"": 1210.5863938999828, ""vehicles"": 21, ""distance"": 1881.3037977156184}, {""elapsed_sec"": 1415.5028218000662, ""vehicles"": 21, ""distance"": 1754.2406004120069}, {""elapsed_sec"": 1610.462233700091, ""vehicles"": 21, ""distance"": 1754.2406004120069}, {""elapsed_sec"": 1798.277513799956, ""vehicles"": 21, ""distance"": 1754.2406004120069}, {""elapsed_sec"": 1986.788392300019, ""vehicles"": 21, ""distance"": 1730.7746684526933}, {""elapsed_sec"": 2171.9891816000454, ""vehicles"": 21, ""distance"": 1730.7746684526933}, {""elapsed_sec"": 2358.0499873999506, ""vehicles"": 21, ""distance"": 1730.7746684526933}, {""elapsed_sec"": 2543.8763677999377, ""vehicles"": 20, ""distance"": 1734.4939923811362}, {""elapsed_sec"": 2728.295686099911, ""vehicles"": 20, ""distance"": 1734.4939923811362}, {""elapsed_sec"": 2912.8333598999307, ""vehicles"": 20, ""distance"": 1734.4939923811362}, {""elapsed_sec"": 3095.256096099969, ""vehicles"": 20, ""distance"": 1734.4939923811362}, {""elapsed_sec"": 3277.030227500014, ""vehicles"": 20, ""distance"": 1734.4939923811362}, {""elapsed_sec"": 3462.5736608000007, ""vehicles"": 20, ""distance"": 1734.4939923811362}, {""elapsed_sec"": 3644.4026693999767, ""vehicles"": 20, ""distance"": 1734.4939923811362}, {""elapsed_sec"": 3825.729248400079, ""vehicles"": 20, ""distance"": 1734.4939923811362}, {""elapsed_sec"": 3825.7292512001004, ""vehicles"": 20, ""distance"": 1734.4939923811362}]"
r102.txt,MAS,5,5,3875.5332015999593,20.0,1729.0970215027407,,,"[{""elapsed_sec"": 222.76934130000882, ""vehicles"": 25, ""distance"": 2189.1994200889253}, {""elapsed_sec"": 434.88580629997887, ""vehicles"": 25, ""distance"": 2082.2101364823416}, {""elapsed_sec"": 638.6511349000502, ""vehicles"": 24, ""distance"": 2025.8587201624741}, {""elapsed_sec"": 835.3357029999606, ""vehicles"": 23, ""distance"": 1866.7741921939753}, {""elapsed_sec"": 1030.9178563999012, ""vehicles"": 22, ""distance"": 2047.6391643152876}, {""elapsed_sec"": 1224.8501512999646, ""vehicles"": 22, ""distance"": 1826.5325010075874}, {""elapsed_sec"": 1415.9283626000397, ""vehicles"": 22, ""distance"": 1826.5325010075874}, {""elapsed_sec"": 1604.4832858999725, ""vehicles"": 22, ""distance"": 1795.0786627916561}, {""elapsed_sec"": 1794.8565279000904, ""vehicles"": 22, ""distance"": 1790.7888167311928}, {""elapsed_sec"": 1985.4099115000572, ""vehicles"": 22, ""distance"": 1790.7888167311928}, {""elapsed_sec"": 2175.1063949998934, ""vehicles"": 22, ""distance"": 1777.9474400806112}, {""elapsed_sec"": 2363.945925100008, ""vehicles"": 22, ""distance"": 1777.9474400806112}, {""elapsed_sec"": 2554.8170380000956, ""vehicles"": 22, ""distance"": 1718.5128554984178}, {""elapsed_sec"": 2745.0888109998778, ""vehicles"": 22, ""distance"": 1718.5128554984178}, {""elapsed_sec"": 2935.534884700086, ""vehicles"": 22, ""distance"": 1718.5128554984178}, {""elapsed_sec"": 3127.1157404000405, ""vehicles"": 22, ""distance"": 1718.5128554984178}, {""elapsed_sec"": 3313.9153680000454, ""vehicles"": 20, ""distance"": 1729.0970215027407}, {""elapsed_sec"": 3500.20590619999, ""vehicles"": 20, ""distance"": 1729.0970215027407}, {""elapsed_sec"": 3687.0733173000626, ""vehicles"": 20, ""distance"": 1729.0970215027407}, {""elapsed_sec"": 3875.5331993999425, ""vehicles"": 20, ""distance"": 1729.0970215027407}, {""elapsed_sec"": 3875.5332015999593, ""vehicles"": 20, ""distance"": 1729.0970215027407}]"
